50035	84	93	102	119	60
# KOOPAS overturned SHELL
50050	330	194	346	220	60
# KOOPAS overturned SHELL MOVING
50051	365	195	381	221	60
50052	365	220	381	246	60
50053	365	245	381	271	60
# KOOPAS overturned SHELL HEALTH
50055	294	93	312	131	60

#KOOPAS FLYING HAVE WING
# WALKING RIGHT
50003	295	149	311	175	60
50004	335	148	351	175	60
# WALKING LEFT
50013	85	149	101	175	60
50014	45	148	61	175	60
# FLYING RIGHT
50040	335	148	351	175	60
50041	255	148	271	176	60
# FLYING LEFT
50042	165	148	181	175	60
50043	45	148	61	175	60

# ani_id	sprite1_id	time1	sprite2_id	time2	...
#===========================================================================================================ANIMATION
[ANIMATIONS]
# ==== Item =========
50	10	100
51	11	100
52	12	100

# ==================================================== ANI MARIO ==============================================
#ani_set	level	stt_ani(2x)	nx	
#MARIODIE
99999	999999	100
#******************************************MARIO SMALL ANI
#idle right 00
10001	100001	100
#idle left
10000	100000	100
#walking right 01
10011	100001	100	100011	100	100021	100
#walking left
10010	100000	100	100010	100	100020	100
#stop right	02
10021	100031	100
#stop left
10020	100030	100
#fly right	03
10031	100041	100
#fly left
10030	100040	100
#running right	04
10041	100051	100	100061	100
#running left
10040	100050	100	100060	100
#fly when running right	05
10051	100071	100
#fly when running left
10050	100070	100
#kick Koopas right	06
10061	100081	100
#kick Koopas left
10060	100080	100
#hold Koopas idle right
10071	100091	100
#hold Koopas idle left
10070	100090	100
#hold Koopas walk right
10081	100091	100	100101	100
#hold Koopas walk left
10080	100090	100	100100	100
#hold Koopas onair right
10091	100101	100
#hold Koopas onair left
10090	100100	100
#******************************************MARIO BIG ANI
#idle right 00
11001	110001	100
#idle left
11000	110000	100
#walking right 01
11011	110001	100	110011	100	110021	100
#walking left	
11010	110000	100	110010	100	110020	100
#stop right	02
11021	110031	100
#stop left
11020	110030	100
#fly right	03
11031	110041	100
#fly left
11030	110040	100
#running right	04
11041	110051	100	110061	100	110071	100
#running left
11040	110050	100	110060	100	110070	100
#fly when running right	05
11051	110081	100
#fly when running left
11050	110080	100
#kick Koopas right	06
11061	110091	100
#kick Koopas left
11060	110090	100
#sitting right	07
11071	110101	100
#sitting left
11070	110100	100
#falling right 08
11081	110021	100
#falling left
11080	110020	100
#hold Koopas idle right
11091	110111	100
#hold Koopas idle left
11090	110110	100
#hold Koopas walk right
11101	110111	100	110121	100	110131	100
#hold Koopas walk left
11100	110110	100	110120	100	110130	100
#hold Koopas onair right
11111	110131	100
#hold Koopas onair left
11110	110130	100
#******************************************MARIO BIG TAIL ANI
#idle right 00
12001	120001	100
#idle left
12000	120000	100
#walking right 01
12011	120001	100	120011	100	120021	100
#walking left
12010	120000	100	120010	100	120020	100
#stop right	02
12021	120031	100
#stop left
12020	120030	100
#fly right	03
12031	120041	100
#fly left
12030	120040	100
#running right	04
12041	120051	100	120061	100	120071	100
#running left
12040	120050	100	120060	100	120070	100
#fly when running right	05
12051	120081	100
#fly when running left
12050	120080	100
#kick Koopas right	06
12061	120091	100
#kick Koopas left
12060	120090	100
#sitting right	07
12071	120101	100
#sitting left
12070	120100	100
#falling right 08
12081	120151	100
#falling left
12080	120150	100
#attack right 09
12091	120111	75	120121	75	120131	75	120141	75	120111	75
#attack left
12090	120110	75	120120	75	120130	75	120140	75	120110	75
# keep jump falling down slownly right	10
12101	120161	100	120021	100	120151	100
# keep jump falling down slownly left
12100	120160	100	120020	100	120150	100
# falling when running right 	11
12111	120171	100
#falling when running left 
12110	120170	100
# keep jump flying up slownly right	12
12121	120181	100	120171	100
#keep jump flying up slownly left
12120	120180	100	120170	100
#hold Koopas idle right
12131	120191	100
#hold Koopas idle left
12130	120190	100
#hold Koopas walk right
12141	120191	100	120201	100	120211	100
#hold Koopas walk left
12140	120190	100	120200	100	120210	100
#hold Koopas onair right
12151	120211	100
#hold Koopas onair left
12150	120210	100


#******************************************MARIO BIG FIRE ANI
#idle right 00
13001	130001	100
#idle left
13000	130000	100
#walking right 01
13011	130001	100	130011	100	130021	100
#walking left
13010	130000	100	130010	100	130020	100
#stop right	02
13021	130031	100
#stop left
13020	130030	100
#fly right	03
13031	130041	100
#fly left
13030	130040	100
#running right	04
13041	130051	100	130061	100	130071	100
#running left
13040	130050	100	130060	100	130070	100
#fly when running right	05
13051	130081	100
#fly when running left
13050	130080	100
#kick Koopas right	06
13061	130091	100
#kick Koopas left
13060	130090	100
#sitting right	07
13071	130101	100
#sitting left
13070	130100	100
#falling right 08
13081	130021	100
#falling left
13080	130020	100
#attack onground right 09
13091	130111	75
#attack onground left
13090	130110	75
#attack onair right 10
13101	130081	100	130121	100
#attack onair left 11
13110	130080	100	130120	100
#hold Koopas idle right
13121	130131	100
#hold Koopas idle left
13120	130130	100
#hold Koopas walk right
13131	130131	100	130141	100	130151	100
#hold Koopas walk left
13130	130130	100	130140	100	130150	100
#hold Koopas onair right
13141	130151	100
#hold Koopas onair left
13140	130150	100



#=======================================================================================Goomba ani
#ani_set level stt(2 số)
# walk
3000	30000	100	30001	100
# die
3001	30002	100
# die by Weapon
3002	30003	100

#=======================================================================================Koopas ani
#walk left
801	50001	100	50002	100
#walk right
802	50011	100	50012	100'
#SHELL
803	50030	100
# SHELL HEALTH
804	50030	400	50035	400
# SHELL MOVE
805	50032	100	50033	100	50034	100
# overturned SHELL
806	50050	100
# KOOPAS overturned SHELL Move
812	50051	100	50052	100	50053	100
# KOOPAS overturned SHELL HEALTH
813	50050	100	50055	100

#=======================================================================================Koopas have wing ani
#walk RIGHT
807	50003	100	50004	100
#walk LEFT
808	50013	100	50014	100
#FLYING RIGHT
810	50040	100	50041	100
#FLYING LEFT
811	50042	100	50043	100


#-----------------------------------------------MISC---------------------------------------------

#+++++++++++++++++++++++++++++++++++++++++++++Brick defaul
20001	20001	100
20002	20011	100
20003	20021	100

#+++++++++++++++++++++++++++++++++++++++++++++Question brick ani
#id_set(21) + stt(3x)
21001	21001	75	21011	75	21021	75	21031	75
21002	21040	100

#=======================================================================================Flower ani
6	80000	100	80001	100
7	80001	100
8	80002	100	80003	100
9	80003	100
10	80004	100	80005	100
11	80005	100
12	80006	100	80007	100
13	80007	100


#=======================================================================================Bullet ani
15	50	200	51	200	52	200	53	200
16	53	200	52	200	51	200	50	200

#=======================================================================================Effect ani
17	70	100	71	100	72	100	73	100


#=================================================================================================================================ANIMATION_SETS
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
#INDEX	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80(sm)	81	82	83	84(big)	85	86	87	88(tail)89	90	91	92(fire)93	94	95    96(hold onir)97	98	99	100	101	102	103	104	
#MARIO
1	10001	10000	10011	10010	10021	10020	10031	10030	10041	10040	10051	10050	10061	10060	11001	11000	11011	11010	11021	11020	11031	11030	11041	11040	11051	11050	11061	11060	11071	11070	11081	11080	12001	12000	12011	12010	12021	12020	12031	12030	12041	12040	12051	12050	12061	12060	12071	12070	12081	12080	12091	12090	12101	12100	12111	12110	12121	12120	13001	13000	13011	13010	13021	13020	13031	13030	13041	13040	13051	13050	13061	13060	13071	13070	13081	13080	13091	13090	13101	13110	10071	10070	10081	10080	11091	11090	11101	11100	12131	12130	12141	12140	13121	13120	13131	13130	10091	10090	11111	11110	12151	12150	13141	13140	99999
# BRICK 
20	20001	20002	20003
# QUESTION BRICK 
21	21001	21002
# GOOMBA 0	1	2
3	3000	3001	3002
#KOOPAS
#	0	1	2	3	4	5	6	7	8	9	10	11
4	801	802	803	804	805	806	807	808	810	811	812	813
#ITEM
5	50	51	52
# FLOWER
6	6	7	8	9	10	11	12	13
# BULLET
7	15	16	17
# effect
#8	17

#===========================================================================================================TILEMAP
[TILEMAP]
10	textures\tilemap.png	textures\world1_1.txt	11	11	33	181	16	16

#===========================================================================================================OBJECTS
[OBJECTS]
# type	x	y	ani_set_id	extra_settings per object type
# type: 0 = Mario , 1 = Brick, 2 = Goomba, 3 = Koopas,4 = Flower, 5 = Ground, 6 = ColorBox, 7 = Pipe, 8 = QuestionBrick, 9 = WeakBreak, 10 = CloundBrick, 11 = Item, 12 = Bullet, 9999 = BoundaryBrick

# MARIO
0	10	0	1

# KOOPAS
3	470	300	4

# Bullet
#12	40	368	7


#GOOMBA
#type 	x	y	ani_set	id_obj
2	240	200	3

# BRICK
# --- platform (hint: I created the list using Excel!) ----
#Boundary brick
9999	512 	364	1	1	1
9999	608	364	1	1	1
#Brick
1	1504	336	20	1	1
1	1520	336	20	1	1
1	1568	400	20	1	1
1	1584	400	20	1	1
1	1584	384	20	1	1
1	1600	400	20	1	1
1	1600	384	20	1	1
1	1600	368	20	1	1
1	1664	368	20	1	1
1	1664	384	20	1	1
1	1664	400	20	1	1
1	1680	384	20	1	1
1	1680	400	20	1	1
1	1696	400	20	1	1

1	2256	368	20	1	1
1	2272	368	20	1	1

1	2256	304	20	1	1
1	2272	304	20	1	1


# Weak Brick
9	1440	128	20	1	1
9	1952	400	20	1	1
9	1968	400	20	1	1
9	1968	384	20	1	1
9	1984	400	20	1	1
9	1984	384	20	1	1
9	1984	368	20	1	1
9	2000	400	20	1	1
9	2000	384	20	1	1
9	2000	368	20	1	1
9	2016	400	20	1	1
9	2016	384	20	1	1
9	2016	368	20	1	1
9	2032	400	20	1	1
9	2032	384	20	1	1
9	2032	368	20	1	1
9	2048	400	20	1	1

9	2096	400	20	1	1
9	2096	384	20	1	1
9	2112	400	20	1	1

# Cloud Brick
10	1407	191	20	4	1 	(CLOUD BOX)
10	1487	175	20	13	1 	(CLOUD BOX)

#Flower
#4	360	384	6


# Ground
5	0	416	20	39	1
5	624	400	20	29	1
5	1152	416	20	22	1
5	1536	416	20	5	1
5	1664	416	20	36	1
5	2256	416	20	35	1

# ColorBox
6	240	368	20	3	3 	(PINK BOX)
6	270	336	20	3	5 	(BLUE BOX)
6	400	368	20	5	3 	(GREEN BOX)
6	464	336	20	4	5 	(PINK BOX)
6	512	304	20	4	7 	(White Box)
6	512	384	20	6	2 	(GREEN BOX)
6	1264	384	20	7	2 	(GREEN BOX)

6	1312	144	20	4	2 	(PINK BOX)

6	1296	352	20	7	4 	(PINK BOX)
6	1328	320	20	7	6 	(BLUE BOX)

6	2144	368	20	3	3 	(PINK BOX)
6	2176	272	20	3	9 	(GREEN BOX)

# Green Pipe
7  	0	240	20	2	5
7	352	368	20	2	3
7	1792	384	20	2	2
7	1856	368	20	2	3

7	2256	384	20	2	2

7	2256	112	20	2	12

7	2320	384	20	2	2

#Flower
4	360	384	6



# Item xxxxxxxxxxxxx
#11	175	332	5	1	1	1

# Question Brick
8	175	351	21	1	1
8	191	351	21	1	1
8	223	303	21	1	1
8	239	303	21	1	1
8	415	319	21	1	1
8	655	384	21	1	1
8	703	351	21	1	1
8	1471	367	21	1	1
# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
#50	300	98	0	380	150	1

