402020	85	249	101	275	60
402030	45	248	61	275	60
#flying right
402001	215	248	231	275	60
402011	255	248	271	276	60
402021	295	249	311	275	60
402031	335	248	351	275	60
#----------------------------------------------------Koopas RED (level 1)
#walk left
401000	165	198	181	225	60
401010	125	198	141	225	60
#walk right
401001	215	198	231	225	60
401011	255	198	271	225	60
#----------------------------------------------------Koopas RED SHELL (level 0)
#ani_id type level stt(2x)
#shell idle (top -11)
400009	50	193	66	220	60
#shell idle (overturned) (top -10)
400019	330	194	346	220	60
#shell move (top - 9)
400029	15	195	31	221	60
400039	15	220	31	246	60
400049	15	245	31	271	60
#shell move (overturned) (top - 9)
400059	365	195	381	221	60
400069	365	220	381	246	60
400079	365	245	381	271	60
#shell health (top -11)
400089	84	192	102	120	60
#shell health (overturned) (top -11)
400099	294	192	312	120	60

# KOOPAS lac mai co cai chan
400109	48	194	66	220	60
400119	84	194	106	220	60
# KOOPAS lac cai mai
400129	48	194	66	220	60
400139	50	194	68	220	60

# KOOPAS overturned lac mai co cai chan
400149	296	193	312	220	60
400159	327	193	346	220	60
# KOOPAS overturned lac mai
400169	327	193	346	220	60
400179	330	193	346	220	60


#-----------------------------------------------------------------------------------KOOPAS GREEN
#----------------------------------------------------Koopas GREEN HAVE WING (level 2)
#flying left
412000	165	148	181	175	60
412010	125	148	141	176	60
412020	85	149	101	175	60
412030	45	148	61	175	60
#flying right
412001	215	148	231	175	60
412011	255	148	271	176	60
412021	295	149	311	175	60
412031	335	148	351	175	60
#----------------------------------------------------Koopas GREEN (level 1)
#walk left
411000	165	98	181	125	60
411010	125	98	141	125	60
#walk right
411001	215	98	231	125	60
411011	255	98	271	125	60
#----------------------------------------------------Koopas GREEN SHELL (level 0)
#ani_id type level stt(2x)
#shell idle (top - 11)
410009	50	93	66	120	60
#shell idle (overturned) (top -11)
410019	330	94	346	120	60
#shell move (top - 9)
410029	15	95	31	120	60
410039	15	120	31	145	60
410049	15	145	31	170	60
#shell move (overturned) (top - 9)
410059	365	95	381	120	60
410069	365	120	381	145	60
410079	365	145	381	170	60
#shell health (top -11)
410089	84	92	102	120	60
#shell health (overturned) (top -11)
410099	294	92	312	120	60

# KOOPAS lac cai mai
410109	48	94	66	131	60
410119	50	94	68	131	60
# KOOPAS lac mai co cai chan
410129	82	93	102	119	60
410139	50	94	68	131	60

# KOOPAS overturned lac mai co cai chan
410149	296	93	312	131	60
410159	328	94	346	130	60
# KOOPAS overturned lac mai
410159	328	94	346	130	60
410169	330	94	346	130	60



#=======================================================================================Pipe flower sprite
#======================================================================Flower red
#Hoa xanh type = 0, hoa đỏ type = 1, hướng lên = 1, hướng xuống = 0
#ani_set	type 	ny	stt(2x)	nx 
# Đỏng mở hướng xuống, LEFT
610000	114	545	131	578	60
# Mở mỏ hướng xuống, LEFT
610010	14	545	31	578	60
# Đóng mỏ hướng lên, LEFT
611000	165	545	181	578	60
# Mở mỏ hướng lên, LEFT
611010	65	545	81	578	60

#Đỏng mở hướng xuống, RIGHT
610001	264	545	281	578	60
# Mở mỏ hướng xuống, RIGHT
610011	364	545	381	578	60
# Đóng mỏ hướng lên, RIGHT
611001	215	545	231	578	60
# Mở mỏ hướng lên, RIGHT
611011	315	545	331	578	60

#======================================================================Flower green
#Hoa xanh type = 0, hoa đỏ type = 1, hướng lên = 1, hướng xuống = 0
#ani_set	type 	ny	stt(2x)	nx 
# Đỏng mở hướng xuống, LEFT
600000	115	399	131	424	60
# Mở mỏ hướng xuống, LEFT
600010	15	399	31	424	60
# Đóng mỏ hướng lên, LEFT
601000	164	399	181	424	60
# Mở mỏ hướng lên, LEFT
601010	64	399	81	424	60

#Đỏng mở hướng xuống, RIGHT
600001	264	399	280	424	60
# Mở mỏ hướng xuống, RIGHT
600011	364	399	380	424	60
# Đóng mỏ hướng lên, RIGHT
601001	214	399	231	424	60
# Mở mỏ hướng lên, RIGHT
601011	314	399	331	424	60
# Đóng mỏ hướng lên, ăn thịt
601009	15	349	31	374	60
#Mở mỏ hướng lên, ăn thịt
601019	65	349	81	374	60
#=======================================================================================Fire bullet sprite
#bullet
7000	17	4	25	12	42
7001	4	19	12	27	42
7002	4	4	12	12	42
7003	18	19	26	27	43


#===========BOOMERANG BROTHER=============
2040	275	171	291	195	46
2041	251	171	267	195	46
#ready to fight
2042	228	171	244	195	46
2043	205	171	221	195	46
#============BOOMERANG WEAPON==============
2044	124	188	140	205	44
2045	145	186	161	202	44
2046	124	166	140	182	44
2047	144	166	160	182	44
# die right
2080	301	268	317	292	44


#EFFECT
#----MONEY_EFFECT
8000	11	223	22	231	70
8001	10	232	22	240	70
8002	10	241	22	249	70
8003	10	250	22	258	70
8004	24	223	39	231	70
8005	23	232	39	240	70
8006	23	241	39	249	70
8007	23	250	39	258	70
#----TAIL HIT EFFECT
# right pink
8008	72	67	88	83	70
# right white
8009	13	299	29	315	70
# left pink
8010	40	299	56	315	70
# left white
8011	68	299	84	315	70

#---FIREBALL EFFECT WHEN EXPLOSIVE
#effect bullet
8012	99	22	111	34	70

#---PIECEBRICK EFFECT
8013	27	120	35	128	70
8014	47	120	55	128	70

#---1Up Effect----
8015	149	174	170	188	70

#--AniText Effect
#-Mushroom
8016	3	331	19	347	70
8017	34	333	50	348	70
#-Star
8018	4	359	20	375	70
8019	34	359	50	375	70
#-Fire
8020	3	384	19	400	70
8021	34	386	50	400	70
#--||
8022	60	332	75	348	70

#========Select Arrow===================
2072	155	323	162	331	997


# ani_id	sprite1_id	time1	sprite2_id	time2	...
#===========================================================================================================ANIMATION
[ANIMATIONS]
#MARIO
# ==================================================== ANI MARIO ==============================================
#ani_set	level	stt_ani(2x)	nx	
#MARIODIE
99999	999999	100
99998	999998	100
99997	999997	100
99996	999996	100
99995	999995	100
#MARIOSMALL MAP
99994	999994	100	999993	100
#******************************************MARIO SMALL ANI
#idle right 00
10001	100001	100
#idle left
10000	100000	100
#walking right 01
10011	100001	100	100011	100	100021	100
#walking left
10010	100000	100	100010	100	100020	100
#stop right	02
10021	100031	100
#stop left
10020	100030	100
#fly right	03
10031	100041	100
#fly left
10030	100040	100
#running right	04
10041	100051	100	100061	100
#running left
10040	100050	100	100060	100
#fly when running right	05
10051	100071	100
#fly when running left
10050	100070	100
#kick Koopas right	06
10061	100081	100
#kick Koopas left
10060	100080	100
#hold Koopas idle right
10071	100091	100
#hold Koopas idle left
10070	100090	100
#hold Koopas walk right
10081	100091	100	100101	100
#hold Koopas walk left
10080	100090	100	100100	100
#hold Koopas onair right
10091	100101	100
#hold Koopas onair left
10090	100100	100
#******************************************MARIO BIG ANI
#idle right 00
11001	110001	100
#idle left
11000	110000	100
#walking right 01
11011	110001	100	110011	100	110021	100
#walking left	
11010	110000	100	110010	100	110020	100
#stop right	02
11021	110031	100
#stop left
11020	110030	100
#fly right	03
11031	110041	100
#fly left
11030	110040	100
#running right	04
11041	110051	100	110061	100	110071	100
#running left
11040	110050	100	110060	100	110070	100
#fly when running right	05
11051	110081	100
#fly when running left
11050	110080	100
#kick Koopas right	06
11061	110091	100
#kick Koopas left
11060	110090	100
#sitting right	07
11071	110101	100
#sitting left
11070	110100	100
#falling right 08
11081	110021	100
#falling left
11080	110020	100
#hold Koopas idle right
11091	110111	100
#hold Koopas idle left
11090	110110	100
#hold Koopas walk right
11101	110111	100	110121	100	110131	100
#hold Koopas walk left
11100	110110	100	110120	100	110130	100
#hold Koopas onair right
11111	110131	100
#hold Koopas onair left
11110	110130	100
#******************************************MARIO BIG TAIL ANI
#idle right 00
12001	120001	100
#idle left
12000	120000	100
#walking right 01
12011	120001	100	120011	100	120021	100
#walking left
12010	120000	100	120010	100	120020	100
#stop right	02
12021	120031	100
#stop left
12020	120030	100
#fly right	03
12031	120041	100
#fly left
12030	120040	100
#running right	04
12041	120051	100	120061	100	120071	100
#running left
12040	120050	100	120060	100	120070	100
#fly when running right	05
12051	120081	100
#fly when running left
12050	120080	100
#kick Koopas right	06
12061	120091	100
#kick Koopas left
12060	120090	100
#sitting right	07
12071	120101	100
#sitting left
12070	120100	100
#falling right 08
12081	120151	100
#falling left
12080	120150	100
#attack right 09
12091	120111	75	120121	75	120131	75	120141	75	120111	75
#attack left
12090	120110	75	120120	75	120130	75	120140	75	120110	75
# keep jump falling down slownly right	10
12101	120161	100	120021	100	120151	100
# keep jump falling down slownly left
12100	120160	100	120020	100	120150	100
# falling when running right 	11
12111	120171	100
#falling when running left 
12110	120170	100
# keep jump flying up slownly right	12
12121	120181	100	120171	100
#keep jump flying up slownly left
12120	120180	100	120170	100
#hold Koopas idle right
12131	120191	100
#hold Koopas idle left
12130	120190	100
#hold Koopas walk right
12141	120191	100	120201	100	120211	100
#hold Koopas walk left
12140	120190	100	120200	100	120210	100
#hold Koopas onair right
12151	120211	100
#hold Koopas onair left
12150	120210	100


#******************************************MARIO BIG FIRE ANI
#idle right 00
13001	130001	100
#idle left
13000	130000	100
#walking right 01
13011	130001	100	130011	100	130021	100
#walking left
13010	130000	100	130010	100	130020	100
#stop right	02
13021	130031	100
#stop left
13020	130030	100
#fly right	03
13031	130041	100
#fly left
13030	130040	100
#running right	04
13041	130051	100	130061	100	130071	100
#running left
13040	130050	100	130060	100	130070	100
#fly when running right	05
13051	130081	100
#fly when running left
13050	130080	100
#kick Koopas right	06
13061	130091	100
#kick Koopas left
13060	130090	100
#sitting right	07
13071	130101	100
#sitting left
13070	130100	100
#falling right 08
13081	130021	100
#falling left
13080	130020	100
#attack onground right 09
13091	130111	75
#attack onground left
13090	130110	75
#attack onair right 10
13101	130081	100	130121	100
#attack onair left 11
13110	130080	100	130120	100
#hold Koopas idle right
13121	130131	100
#hold Koopas idle left
13120	130130	100
#hold Koopas walk right
13131	130131	100	130141	100	130151	100
#hold Koopas walk left
13130	130130	100	130140	100	130150	100
#hold Koopas onair right
13141	130151	100
#hold Koopas onair left
13140	130150	100

#MISC
#-----------------------------------------------MISC---------------------------------------------

#+++++++++++++++++++++++++++++++++++++++++++++Brick defaul
2001	20001	100
2002	20011	100
2003	20021	100

#+++++++++++++++++++++++++++++++++++++++++++++Question brick ani
#id_set(21) + stt(2x)
2101	21001	75	21011	75	21021	75	21031	75
2102	21040	100

#+++++++++++++++++++++++++++++++++++++++++++++Weak Brick ani
2201	22001	100	22002	100	22003	100	22004	100

#+++++++++++++++++++++++++++++++++++++++++++++PIPE
# short pipe
2300	23000	100
# medium pipe
2301	23010	100
# long pipe
2302	23020	100
# hidden pipe
2303	23030	100
#brick on pipe
2304	23040	100

#++++++++++++++++++++++++++++++++++++++++++MOVING WOOD
2400	24000	100

#ITEM
#++++++++++++++++++++++++++++++++++++++++++++++++ITEM
#====COIN====
50	5001	100
#Coin move slow
51	5001	100	5002	100	5003	100	5004	100	5001	100
#Coin move fast
52	5005	300	5006	300	5007	300
#====MUSHROOM RED====
53	5008	100
#====LEAF TREE===
54	5009	100
55	5010	100
#===FIRE FLOWER
56	5011	100
#====P_SWITCH====
57	5012	450	5013	150
# pressed already
58	5014	100
#random item end Scence
59	5008	300	5015	300	5011	300
#===MUSHROOM GREEN===========
60	5016	100

#ENEMY
#-----------------------------------------------ENEMY ANIMATION--------------------------------------------------------
#=======================================================================================Goomba ani

#ani_set type level stt(1 số) nx 
#------------------------------------------------------Goomba yellow ani (type = 0)
#fly (level = 1)
30109	30100	100	30101	100	30102	100	30103	100
#moving
30119	30102	100	30103	100
# walk
30009	30000	100	30001	100
# die
30019	30002	100
# die by Weapon
30029	30003	100
#------------------------------------------------------Goomba red ani (type = 1)
#fly (level = 1)
31109	31100	100	31101	100	31102	100	31103	100
#moving
31119	31102	100	31103	100
# walk
31009	31000	100	31001	100
# die
31019	31002	100
# die by Weapon
31029	31003	100

#=======================================================================================Koopas ANI
#ani_set	type 	level	stt(1x)	nx 
#-----------------------------------------------------------------------------------KOOPAS RED
#----------------------------------------------------Koopas RED HAVE WING (level 2)
#flying left
40200	402000	100	402010	100	402020	100	402030	100
#flying right
40201	402001	100	402011	100	402021	100	402031	100
#----------------------------------------------------Koopas RED(level 1)
#walk left
40100	401000	100	401010	100
#walk right
40101	401001	100	401011	100
#Thay nx trong vỏ rùa thành stt(2x)
#----------------------------------------------------Koopas RED SHELL (level 0)
#idle
40000	400009	100
#idle overturned
40001	400019	100
#move
40002	400029	100	400039	100	400049	100
#move overturned
40003	400059	100	400069	100	400079	100
#health
40004	400089	100
#health overturned
40005	400099	100

# KOOPAS PRE REIVE 1
40006	400109	50	400119	50
# KOOPAS PRE REVIE 2
40007	400129	50	400139	50

# KOOPAS OVERTURNED PRE REIVE 1 lac mai
40008	400159	50	400179	50
# KOOPAS overturned SHELL HEALTH lac mai co cai chan
40009	400149	100	400159	100

#ani_set	type 	level	stt(1x)	nx 
#-----------------------------------------------------------------------------------KOOPAS GREEN
#----------------------------------------------------Koopas GREEN HAVE WING (level 2)
#flying left
41200	412000	100	412010	100	412020	100	412030	100
#flying right
41201	412001	100	412011	100	412021	100	412031	100
#----------------------------------------------------Koopas GREEN(level 1)
#walk left
41100	411000	100	411010	100
#walk right
41101	411001	100	411011	100
#Thay nx trong vỏ rùa thành stt(2x)
#----------------------------------------------------Koopas GREEN SHELL (level 0)
#idle
41000	410009	100
#idle overturned
41001	410019	100
#move
41002	410029	100	410039	100	410049	100
#move overturned
41003	410059	100	410069	100	410079	110
#health
41004	410089	100
#health overturned
41005	410099	100

# KOOPAS PRE REIVE 1 lac mai
41006	410109	50	410119	50
# KOOPAS PRE REVIE 2 lac mai khong co cai chan
41007	410129	50	410139	50

# KOOPAS OVERTURNED PRE REIVE 1 lac mai
41008	410159	50	410169	50
# KOOPAS overturned SHELL HEALTH lac mai co cai chan
41009	410159	100	410149	100


#=======================================================================================Flower ani
#======================================================================Flower red
#ani_set	type 	ny	stt(x)	nx 
#move right (ny = 0)
61001	610001	100	610011	100
#shoot right (ny = 0)
61011	610011	100
#move right (ny = 1)
61101	611001	100	611011	100
#shoot right (ny = 1)
61111	611011	100

#move left  (ny =0)
61000	610000	100	610010	100
#shoot left (ny = 0)
61010	610010	100
#move left  (ny =1)
61100	611000	100	611010	100
#shoot left (ny = 1)
61110	611010	100

#======================================================================Flower green
#ani_set	type 	ny	stt(x)	nx 
#move right (ny = 0)
60001	600001	100	600011	100
#shoot right (ny = 0)
60011	600011	100
#move right (ny = 1)
60101	601001	100	601011	100
#shoot right (ny = 1)
60111	601011	100

#move left  (ny =0)
60000	600000	100	600010	100
#shoot left (ny = 0)
60010	600010	100
#move left  (ny =1)
60100	601000	100	601010	100
#shoot left (ny = 1)
60110	601010	100
#move
60109	601009	100	601019	100

#BULLET
#=======================================================================================Bullet ani
#bullet
70	7000	80	7001	80	7002	80	7003	80


#=====BOOMERANG BROTHER===
#MOVING
781	2040	100	2041	100
#READY TO FIGHT
782	2042	100	2043	100
#=====BOOMERANG WEAPON====
783	2044	100	2045	100	2046	100	2047	100
784	2080	100

#EFFECT
#MONEY EFFECT
800	8000	100
801	8001	100
802	8002	100
803	8003	100
804	8004	100
805	8005	100
806	8006	100
807	8007	100
#TAIL HIT EFFECT
808	8008	10	8009	10	8010	10	8011	10	8009	10	8008	10	8009	10	8010	10	8011	10	8008	10
#FIREBALL EFFECT WHEN EXPLOSIVE
809	8012	100
#PIECE BRICK
810	8013	30	8014	30
#1UP EFFECT
811 	8015	100
#RANDOM EFFECT
#-MushRoom
812	8016	200	8017	200	8022	200
#-Star
813	8018	100	8019	100	8022	100
#-Fire
814	8020	20	8021	20	8022	20


#Select Arrow
815	2072	100

# BOARD GAME SPRITES===================================
# FRAME BOARDGAME
1000	700	100
# NUMBER
1000	700	100
1001	701	100
1002	702	100
1044	745	100
1003	703	100
1004	704	100
1005	705	100
1006	706	100
1007	707	100
1008	708	100
1009	709	100
1010	710	100
1011	711	100
1012	712	100
1013	713	100
1014	714	100
1015	715	100
1016	716	100
1017	717	100
1018	718	100
1019	719	100
1020	720	100
1021	721	100
1022	722	100
1023	723	100
1024	724	100
1025	725	100
1026	726	100
1027	727	100
1028	728	100
1029	729	100
1030	730	100
1031	731	100
1032	732	100
1033	733	100
1034	734	100
1035	735	100

1040	740	100
1041	741	40	742	40
1042	743	100
1043	744	100


#=================================================================================================================================ANIMATION_SETS
# id	ani1	ani2	ani3
#
[ANIMATION_SETS]
#INDEX	0	1		2		3		4		5		6		7		8		9		10		11		12		13		14		15		16		17		18		19		20		21		22		23		24		25		26		27		28		29		30		31		32		33		34		35		36		37		38		39		40		41		42		43		44		45		46		47		48		49		50		51		52		53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80(sm)	81	82	83	84(big)	85	86	87	88(tail)89	90	91	92(fire)93	94	95    96(hold onir)97	98	99	100	101	102	103	104	105	106	107	108	109
#MARIO
